,Unnamed: 0,Filename,Start_time,End_time,Wav2vec_cleaned
291,291,D0003_A,1971.47,1977.45,这是有的时候那个词会发得特别重会停顿很久会会会发很多次
292,292,D0003_A,1128.96,1132.89,然后我跟妈妈说过输过很三次
293,293,D0003_A,1968.03,1971.35,星期到新起五南反应特别少星期六到星期天
294,294,D0003_A,61.95,70.41,说那个此的手就会听出很明显的颤动还有有气无力这些都是身为口之者的我能发现的
295,295,D0003_A,1753.26,1759.03,等像是在语音对话框我会用语音识别来识别我的文字然后不断地修改
296,296,D0003_A,457.23,461.22,不会去一直盯着你什么的就不会想那么尴尬
297,297,D0003_A,1226.37,1229.78,我图我觉得我也是很诺容的因为我自己是口吃者
298,298,D0003_A,26.26,29.7,好像周边的人都是不能理解的因为那两个
299,299,D0003_A,377.84,381.82,三个克他好像也上三四的克把那个斑给包下来
300,300,D0003_A,727.54,732.4,跟我的姐姐在交流的时候我其实就已经有一点扭
301,301,D0003_A,539.98,546.08,我我的行为会对他们造成点领影响所我会我特别小心这方面
302,302,D0003_A,605.45,610.25,就比较抑郁吗然后因为这个事情这是
303,303,D0003_A,597.43,601.71,因为他他五六年级是正常的初叶是正常的
304,304,D0003_A,888.11,892.4,有一个人口持家其他大家庭没没有吃口吃
305,305,D0003_A,1519.61,1525.63,会会星弃我我觉得这些我都有然后我我我克服
306,306,D0003_A,752.19,756.53,到了面试就更讲明显了然后就来就察觉到了
307,307,D0003_A,475.73,477.49,而且我跟
308,308,D0003_A,570.68,576.58,对我其实这个事很担心了因为我我不管怎么样我都会
309,309,D0003_A,1750.13,1753.07,然后我再跟别人说话的手
310,310,D0003_A,507.91,510.45,尽量给自己设置了一个目标就是
311,311,D0003_A,779.94,782.69,然后就就发展成这样
312,312,D0003_A,582.16,586.37,感觉我我妹妹就是雪我的我我不知道为什么我
313,313,D0003_A,1193.2,1200.48,就是真乐室跟清代人的思想一样因为我我我喜欢跟我问一谈话
314,314,D0003_A,171.61,176.8,但是我我又不能够跟你说你能看出来我我能看出来你
315,315,D0003_A,359.45,368.88,我是将与我士将二年级女文的然后我还将了一些杂科因为我跟我的
316,316,D0003_A,1148.18,1156.34,你听出来了也不能帮魔种的然火救我体难过的就是休学那一年爱
317,317,D0003_A,275.79,277.73,五对
318,318,D0003_A,1871.75,1878.78,队即是菲瑞他就是将子他持慧就是等你一两秒
319,319,D0003_A,701.52,708.13,我偶对我面试那或就是特别明显就是从说此那里
320,320,D0003_A,90.6,96.51,我们好像都是在在戴着面际生活觉得口试者着要是身边的人啊
321,321,D0003_A,1792.61,1799.09,锻炼语音的比说普通话测试普通化学习我其实这么做一方面就是想
322,322,D0003_A,1409.75,1414.4,然后也是也是一个真实事件改编的
323,323,D0003_A,717.77,721.72,已经已经察觉到了我这种语音现象太奇怪了
324,324,D0003_A,1373.54,1379.98,坚持走自己的路法就是不要看就就是不要管别人说什么让爱成功当上了老身
325,325,D0003_A,1759.22,1764.98,我是会这样子的然后我那我那一天改视圈的时候就是星期无下午
326,326,D0003_A,1878.95,1883.68,她以为你是一个可流畅性很高的人其其始我妙等很久
327,327,D0003_A,1027.77,1033.86,我我其实有跟我命一试我是偶说妹妹你样努力学习
328,328,D0003_A,1735.79,1742.74,这种我我其实每天都在请历相试
329,329,D0003_A,2291.11,2295.22,对我我我赞很能赞同你说的对
330,330,D0003_A,601.81,605.4,初二自从我休学了一一年之后就在家里
331,331,D0003_A,1087.38,1095.72,然后我父母真的是非常愈服的人而且也不能够接受别人也没有受过很好的教育
332,332,D0003_A,260.51,275.15,就是知道然后又不会去说就好像就好像每个人显得很成熟又显得很尊重病人其实也没有特别尊重就好像是会那别人开玩想我我也听到过一些
333,333,D0003_A,1200.68,1205.02,不想跟他们交流然后再说到我那个舅舅
334,334,D0003_A,843.71,852.54,有个儿子我柔将舅舅他是口吃很严重的他因为口吃女没没有结婚这种
335,335,D0003_A,96.59,107.68,好像不能够理解你然后他觉得说慢点就好了其实这个就是很难控制住所以这个就是我我现在的问题就是
336,336,D0003_A,414.83,418.52,我我国感觉
337,337,D0003_A,676.57,680.49,我我当时不照为什么就是说不出
338,338,D0003_A,382.15,388.52,那种然后还会上四年级的克更五年级的杂克向美术跟实践体育这种
339,339,D0003_A,1799.17,1806.24,豁敏另一方面就是我我要对得起我的工作然后有一种责任心吧
340,340,D0003_A,489.15,490.09,我觉得
341,341,D0003_A,1366.38,1373.01,但是男主他的梦想是当年老师然后通过他的不断努力还有影
342,342,D0003_A,521.34,522.66,给他带过去
343,343,D0003_A,303.2,310.9,就谈论这个好就是会回避这个话题感觉成年人都是想就是探人的缺点
344,344,D0003_A,578.07,580.35,对我的妹妹有一定愧窘酒音外
345,345,D0003_A,1473.06,1477.74,对我我我我其实你就怎么说呢我感觉
346,346,D0003_A,721.81,726.9,然后之前初中出在毕业之前面世之前我是
347,347,D0003_A,40.89,56.54,对于这个话题他们是不会去嗯谈的它们也会尽量的逃避自己难发的情况像是公开讲话还有拨报的时候他们其实都有很明显的男发音然后他们
348,348,D0003_A,2201.49,2208.94,对也是视这样的我我跟你想的一样对就是要积极发生
349,349,D0003_A,591.45,596.99,但是我真的觉得有一部分我还是不能接受感觉就是面面学到我的
350,350,D0003_A,2015.95,2028.44,对我我我觉得应应该是这样我我我觉得就是像你刚开始说那样我觉得口知者肯定是心理上还是恶
351,351,D0003_A,1174.69,1178.42,然后就是好复载
352,352,D0003_A,2076.77,2081.0,得到尊重这种想法对
353,353,D0003_A,195.34,201.11,其其说我刚刚是我是想主动口只有时候主动口吃不了就是
354,354,D0003_A,1393.17,1398.69,后我也是跟他跟男主角一样身陷营召的人
355,355,D0003_A,643.62,649.95,出在毕业之后上二我们上师范是要面世吗
356,356,D0003_A,155.07,169.77,几次吧就是我刚开学的时候我对着校长然后我就站样死卡了一想然后笑量就就是很友好地盯着我他好能在从他的眼神我看出了他说很觉我们是同妹
357,357,D0003_A,639.65,643.53,对我是从出初三毕业之后了就是
358,358,D0003_A,1400.16,1408.63,但是我们有梦想是还是还是会会不断的努力我觉我觉得很喜欢这部电影
359,359,D0003_A,372.11,376.55,搭档他是我们两个式报班这是我上
360,360,D0003_A,428.53,439.42,跟我的同事交流的话就觉得压力很很大因为很容易出现难反应因为蹦出来的话就很难继续下去可能说到一半就停下了
361,361,D0003_A,2065.003204940993,2074.89,就是告诉他等做一些事情要勇敢一点就是要要站出来发一下身然后
362,362,D0003_A,296.32,298.74,我我其实好像就听到过
363,363,D0003_A,611.78,621.25,爆发了很多的情绪所欲呢往可能他也接受到了一些我的这种习惯或者是一些情绪的影响
364,364,D0003_A,211.64,216.3,多一杀然后去想然后去努力地控制他为他发出来
365,365,D0003_A,656.26,658.43,我面世还要讲这是
366,366,D0003_A,1360.42,1364.82,然还会说一些贵语就是乌言柜语他们是不受控制的
367,367,D0003_A,505.34,507.66,上课的时候我是
368,368,D0003_A,1494.19,1504.31,当那个南方应来的时候你要先调整了要呼吸然后鸟要感受他然后你你就是调整自己的口腔状态
369,369,D0003_A,318.68,323.14,然后其他的时候就是用眼神眼神
370,370,D0003_A,301.24,302.95,因为他们就是
371,371,D0003_A,667.07,676.53,然后念着那容感觉后面有一些我念不出来了然后我就笑那个老声女儿挺可爱的就是为什不把我家的词给他说出来
372,372,D0003_A,852.77,861.46,然后就成为了家庭的耻辱内宠然后就应该是他吧我觉我觉得
373,373,D0003_A,1840.98,1849.03,尤其是我在教些锐的时候他每一次我降了他然后他没等我说完还没开始的手候一
374,374,D0003_A,449.3,457.0,因为上课你可以可以去去管理自己的嘴巴而且小孩子他也不会
375,375,D0003_A,73.52,82.69,不会去关注这些因为周边的人对对他也不能够理解吧同时也对我不能理解所我我到现在也没有勇气
376,376,D0003_A,181.38,185.23,这是谈论这个话题因为觉得很修耻或者是怎么样
377,377,D0003_A,1977.51,1981.41,我觉得这种现象就是有有点奇怪
378,378,D0003_A,763.76,778.75,到师范去上学师范上学要军训军训要讲报告就是很难讲出口要顿和酒然后还有倒吧就是
379,379,D0003_A,756.75,762.44,然后内两个月准备面试特别焦虑然后成功了之后
380,380,D0003_A,1386.18,1392.95,当时我看到这部电影是在我师饭二年级老师放放的我就感觉从这个电影当中看到了我
381,381,D0003_A,1505.4,1511.61,就会比较痛苦然后就莫名勤慢你的身体也会
382,382,D0003_A,743.43,751.26,其骑车是从平常说话习惯就是那个时候应该就感觉到了吧然后
383,383,D0003_A,71.67,73.31,但是他们就是
384,384,D0003_A,56.62,61.36,就会掩盖过去可能是逃避那个词吧或者是
385,385,D0003_A,418.82,427.27,讲课的话跟学生交流的话我觉得会很放松很轻松然后
386,386,D0003_A,1765.12,1778.87,我偶然贴陷我那个口吃的教导是主任他也是我这样子他不会打他会先用语音去说然后说的要卡可拉他就先停一下然后在
387,387,D0003_A,862.1,866.46,大家挺衣服的就是这么去判断变
388,388,D0003_A,2039.42,2048.23,我们明显这里出现了问题所以晚就是我我其实我跟你说
389,389,D0003_A,1784.61,1792.12,我平常也会用用那个批皮像试
390,390,D0003_A,708.3,711.66,大江好啊什么什么的要成为社会的
391,391,D0003_A,177.97,181.1,但是我们不能够互相契
392,392,D0003_A,1563.53,1570.4,但是我的化就是像口吃者像我们这样的口吃者的话就是
393,393,D0003_A,1205.14,1212.98,我就我那个表救他每次回到农村其他人就说你怎么还不结问又不讲话然后
394,394,D0003_A,15.08,26.07,工作了然后我们学校也用老师跟我一样的情况我觉得我对于口吃的问题就在于
395,395,D0003_A,876.44,888.01,这就是他他这的式是以遗传遗传的吗还是我我感用我这边就只有外婆那边
396,396,D0003_A,473.91,475.21,对刺动
397,397,D0003_A,1533.63,1545.49,比较比较难受一点的因为它这是从心理上还有身体上来说很不舒服就是口吃的时候
398,398,D0003_A,524.47,536.67,就是会这样或者说非常非常轻的反那个南方因给他带过去我不不敢直接卡壳我预感到要卡了我就会控制非常非常谨慎的控制
399,399,D0003_A,516.93,518.69,自此啊
400,400,D0003_A,8.28,12.52,对然后我现在是在赛
401,401,D0003_A,201.34,207.11,会以廷顿在那里仍何要缓一会才能把那个男发音给它发出来
402,402,D0003_A,1380.17,1384.87,成为了一个很优秀的党教育工作者我觉这非常激励我
403,403,D0003_A,2028.81,2033.57,跟常人不一样的他他们应该得到尊重因为
404,404,D0003_A,1167.99,1174.01,然后转移下注意力找很多办法然后也不能自曝自气然后
405,405,D0003_A,324.57,337.4,跟其他的老师交流就说你看这个老师口池你看他就用一种戏趣的戏虐的验神去气看站样子吧我觉得还是蛮明显的
406,406,D0003_A,1570.87,1581.53,狠口吃的手是很不舒服的我觉得他的是可以发现的就是比较我看起来是较说服的这种吧
407,407,D0003_A,1240.64,1242.31,是
408,408,D0003_A,397.06,398.93,赠对队
409,409,D0003_A,1557.06,1562.46,口腔牙控制不了目的发生器关他土入市政的人也控制不了
410,410,D0003_A,1107.51,1123.57,只能借质意郁焦虑的情绪去医院做检查然后去休学吗其实真的是这样就生明慢嫩的会徽口质带来了很严重的情绪问题也影响我体问题因我的身体那的时间特别差
411,411,D0003_A,87.84,90.48,跟我没有交流过这个问题
412,412,D0003_A,1341.13,1348.38,她本身是有陀陀洛市镇陀陀瑞市镇救就是跟一个
413,413,D0003_A,586.45,589.81,我自然知道这是一种神经方面的障碍
414,414,D0003_A,1079.21,1087.16,这对是对的对党因为我之前休学就是因为这个语音然后我不敢中我妇母奖
415,415,D0004_A,939.57,948.79,宝拉我我还看了熊怀看熊出没对是是一部制制作水平非非常良好的国产动画
416,416,D0004_A,1651.97,1660.1,这些姐分配分分享一一些方方法就是在此实在说说不出话的事
417,417,D0004_A,404.3,412.83,老老后带来后带我去了全四川队最好的儿儿童医院曲居落学监察那理
418,418,D0004_A,1393.65,1402.16,你觉得有语俄主主要是平平时落论化物基本上是首手写
419,419,D0004_A,1085.98,1091.0,我我会选选择玩德钵们
420,420,D0004_A,1035.65,1041.51,漫威米吧好劳曼漫威勒所所有点电影我我也都看看过
421,421,D0004_A,928.66,939.48,测这是一部非常好看的电影后后尽特别大且剧剧情的话异一直一直是在反反转反反转中
422,422,D0004_A,761.49,763.7,我作到十点钟我才起出
423,423,D0004_A,10.14,10.59,二
424,424,D0004_A,572.89,585.27,因外无年因为无人机专专业水岁练是一个新兴产业把单但是它它还有很很长的一一段发发展时时间
425,425,D0004_A,201.42,209.41,还是比比较忍群体的报号段现在的性格也慢从
426,426,D0004_A,182.28,182.78,二
427,427,D0004_A,585.55,596.6,而对熬代代是费飞机尾维修的话它他现在是觉绝对替代不了的技术对
428,428,D0004_A,1147.13,1154.94,晨奇吕吕霞他安氏座作为唯唯一的旅旅行代代位代表了低森赛三巨头
429,429,D0004_A,253.13,261.41,但上他们不知道我我心心理论真的很难受很难说想想说一句话始终说不出来
